seed,fold,generation,best_fitness,mean_fitness,unique,best_rule
1,2,9,0.6047047375279997,0.11409931263246133,56,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,2,10,0.6047047375279997,-0.13574998972301136,56,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,2,11,0.6047047375279997,-0.04116059607543859,60,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,2,12,0.6047047375279997,0.039658865845917775,56,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,2,13,0.6047047375279997,-0.03983570622900798,57,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,2,14,0.6047047375279997,-0.0464569818622489,54,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,2,15,0.6047047375279997,0.01929533238106952,53,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,2,16,0.6052857119994323,0.05760667805607075,51,"ENTRY (ma_spread(10,100) > 0.038 OR trend(20) > 0.052) | EXIT NOT trend(10) < 0.033"
1,2,17,0.6052857119994323,-0.23574979621967043,55,"ENTRY (ma_spread(10,100) > 0.038 OR trend(20) > 0.052) | EXIT NOT trend(10) < 0.033"
1,2,18,0.6052857119994323,-0.12336835174381443,53,"ENTRY (ma_spread(10,100) > 0.038 OR trend(20) > 0.052) | EXIT NOT trend(10) < 0.033"
1,2,19,0.6052857119994323,0.014528113049890996,54,"ENTRY (ma_spread(10,100) > 0.038 OR trend(20) > 0.052) | EXIT NOT trend(10) < 0.033"
1,2,20,0.6052857119994323,0.07125458545668166,55,"ENTRY (ma_spread(10,100) > 0.038 OR trend(20) > 0.052) | EXIT NOT trend(10) < 0.033"
1,2,21,0.6052857119994323,0.01818760709116417,56,"ENTRY (ma_spread(10,100) > 0.038 OR trend(20) > 0.052) | EXIT NOT trend(10) < 0.033"
1,2,22,0.6052857119994323,0.055985576663173844,54,"ENTRY (ma_spread(10,100) > 0.038 OR trend(20) > 0.052) | EXIT NOT trend(10) < 0.033"
1,2,23,0.6052857119994323,-0.08629253499308501,55,"ENTRY (ma_spread(10,100) > 0.038 OR trend(20) > 0.052) | EXIT NOT trend(10) < 0.033"
1,2,24,0.6052857119994323,-0.1306270181161474,55,"ENTRY (ma_spread(10,100) > 0.038 OR trend(20) > 0.052) | EXIT NOT trend(10) < 0.033"
1,3,0,0.6086888640332258,-0.10447930997110717,60,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,1,0.6086888640332258,-0.03938764527174851,59,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,2,0.6086888640332258,0.01752366127302549,59,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,3,0.6086888640332258,0.07683293717462579,55,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,4,0.6086888640332258,-0.012122513682253278,53,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,5,0.6086888640332258,-0.17445152772638917,54,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,6,0.6086888640332258,-0.0363089286989244,58,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,7,0.6086888640332258,-0.09843777325933513,53,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,8,0.6086888640332258,0.003598687870276773,57,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,9,0.6086888640332258,-0.04981476351098514,54,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,10,0.6086888640332258,0.050690699228224556,58,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,11,0.6086888640332258,-0.0051786829303063185,57,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,12,0.6086888640332258,-0.0800553786991807,53,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,13,0.6086888640332258,-0.16084038807238307,55,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,14,0.612918658249203,0.017221390705808377,53,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,15,0.6202786404676051,-0.05032306111057367,53,ENTRY ((zscore(100) > -0.39 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,16,0.6202786404676051,-0.1510137582383915,56,ENTRY ((zscore(100) > -0.39 AND zscore(50) < -1.17) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,17,0.6240723795292664,-0.03878307093890935,57,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.15) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,18,0.6240723795292664,-0.012750135617715068,55,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.15) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,19,0.6240723795292664,-0.08136631535394447,56,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.15) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,20,0.6240723795292664,-0.09716199004247784,58,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.15) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,21,0.6240723795292664,-0.12599325252081284,56,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.15) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,22,0.6240723795292664,-0.018864942709863348,52,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.15) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,23,0.6240723795292664,-0.040120153913592735,52,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.15) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,3,24,0.6240723795292664,-0.13943025183018534,52,ENTRY ((zscore(100) > -0.11 AND zscore(50) < -1.15) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,0,0.6152868558152333,-0.1061615469999231,60,ENTRY ((zscore(100) > -0.39 AND zscore(50) < -1.44) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,1,0.6152868558152333,-0.13577109098781032,60,ENTRY ((zscore(100) > -0.39 AND zscore(50) < -1.44) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,2,0.6152868558152333,-0.046335431941715535,59,ENTRY ((zscore(100) > -0.39 AND zscore(50) < -1.44) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,3,0.6205282815049877,0.08837948978262164,58,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,4,0.6205282815049877,-0.029719568967936667,59,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,5,0.6205282815049877,-0.07363235443573052,58,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,6,0.6205282815049877,-0.10844271685399282,58,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,7,0.6205282815049877,-0.10955935817454444,56,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,8,0.6205282815049877,0.014432244944287098,56,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,9,0.6205282815049877,-0.1180884131272129,57,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,10,0.6205282815049877,-0.0758377357425903,56,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,11,0.6205282815049877,-0.11587871641688095,55,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,12,0.6205282815049877,-0.06294787420100792,52,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,13,0.6205282815049877,-0.2096482464894866,57,ENTRY ((zscore(100) > -0.17 AND zscore(50) < -1.18) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033
1,4,14,0.6363055812331775,-0.13891577184681836,53,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.15) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,15,0.6390209821485122,-0.19523724115382882,54,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,16,0.6390209821485122,-0.1596553250972318,56,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,17,0.6390209821485122,0.13468529123132864,55,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,18,0.6390209821485122,-0.11873987802044285,59,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,19,0.6390209821485122,0.07329528865484261,54,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,20,0.6390209821485122,-0.04261871635317257,54,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,21,0.6390209821485122,0.1579391829251173,56,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,22,0.6390209821485122,0.014316572418357598,53,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,23,0.6390209821485122,-0.16249509436350046,56,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
1,4,24,0.6390209821485122,-0.21094749871621368,57,"ENTRY ((ma_spread(5,200) > 0.005 AND zscore(50) < -1.31) OR trend(20) > 0.063) | EXIT NOT trend(10) < 0.033"
2,0,0,0.35164103627259097,-0.47784279894444126,60,ENTRY (mom(5) < 0.052 OR vol(63) < 0.32) | EXIT NOT (mom(5) < 0.052 OR vol(63) < 0.32)
2,0,1,0.4648673837850289,-0.1538408928680887,59,ENTRY NOT rsi(2) > 14.6 | EXIT mom(63) < -0.084
2,0,2,0.4648673837850289,-0.045335579240649765,60,ENTRY NOT rsi(2) > 14.6 | EXIT mom(63) < -0.084
2,0,3,0.47910403803242235,0.04739521019093804,60,ENTRY ml_prob < 0.60 | EXIT (mom(126) < -0.110 AND rsi(2) > 58.0)
2,0,4,0.47910403803242235,0.13609759327174156,59,ENTRY ml_prob < 0.60 | EXIT (mom(126) < -0.110 AND rsi(2) > 58.0)
2,0,5,0.47910403803242235,0.2656577040004662,58,ENTRY ml_prob < 0.60 | EXIT (mom(126) < -0.110 AND rsi(2) > 58.0)
2,0,6,0.5245908312502938,0.180103624830603,56,ENTRY NOT rsi(2) > 14.6 | EXIT (mom(126) < -0.110 AND (mom(5) > -0.087 OR trend(200) > -0.087))
2,0,7,0.6313197360702465,0.24143535428900587,56,"ENTRY ml_prob < 0.60 | EXIT (ma_spread(10,200) < 0.021 AND rsi(2) > 58.0)"
2,0,8,0.6383544845405683,0.22813568131446235,57,"ENTRY ml_prob < 0.60 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 58.0)"
2,0,9,0.6383544845405683,0.24488794763833485,51,"ENTRY ml_prob < 0.60 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 58.0)"
2,0,10,0.6383544845405683,0.3123688166162741,56,"ENTRY ml_prob < 0.60 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 58.0)"
2,0,11,0.6383544845405683,0.30472269426667303,54,"ENTRY ml_prob < 0.60 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 58.0)"
2,0,12,0.6386447859076554,0.3880807920060597,52,"ENTRY ml_prob < 0.60 | EXIT (ma_spread(10,200) < 0.007 AND rsi(2) > 58.0)"
2,0,13,0.6432439399697563,0.2885843381222186,51,"ENTRY ml_prob < 0.61 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 58.0)"
2,0,14,0.688883345125525,0.22637811091410617,55,"ENTRY ml_prob < 0.53 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 58.0)"
2,0,15,0.688883345125525,0.37239472937398604,56,"ENTRY ml_prob < 0.53 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 58.0)"
2,0,16,0.688883345125525,0.37530743307880826,58,"ENTRY ml_prob < 0.53 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 58.0)"
2,0,17,0.6964238100215882,0.42997601073273756,51,"ENTRY ml_prob < 0.54 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,0,18,0.6977285105054439,0.3197034536136233,52,"ENTRY ml_prob < 0.56 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,0,19,0.6977285105054439,0.3993819922553896,52,"ENTRY ml_prob < 0.56 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,0,20,0.6997065145101585,0.46670207142162146,53,"ENTRY ml_prob < 0.55 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,0,21,0.6997065145101585,0.34006225042074817,45,"ENTRY ml_prob < 0.55 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,0,22,0.6997065145101585,0.40491924032521454,46,"ENTRY ml_prob < 0.55 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,0,23,0.6997065145101585,0.4772607982288245,46,"ENTRY ml_prob < 0.55 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,0,24,0.6997065145101585,0.47081554067939557,47,"ENTRY ml_prob < 0.55 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,1,0,0.6766987925153167,-0.28463936500781506,60,"ENTRY ml_prob < 0.56 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,1,1,0.6766987925153167,-0.0021541877465528713,60,"ENTRY ml_prob < 0.56 | EXIT (ma_spread(10,200) < 0.010 AND rsi(2) > 54.5)"
2,1,2,0.6993752709640609,0.27291852117272597,59,"ENTRY ml_prob < 0.54 | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,3,0.7111447409987692,0.43224231895677684,60,"ENTRY ml_prob < 0.56 | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.5)"
2,1,4,0.7113045270371473,0.3611627981667842,58,"ENTRY ml_prob < 0.56 | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,5,0.7113045270371473,0.37876971554390665,58,"ENTRY ml_prob < 0.56 | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,6,0.7113045270371473,0.1933852664572934,55,"ENTRY ml_prob < 0.56 | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,7,0.7127392550021125,0.3056682291878175,55,"ENTRY ml_prob < 0.51 | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,8,0.7127392550021125,0.31619751484587916,48,"ENTRY ml_prob < 0.51 | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,9,0.7127392550021125,0.2646079098002753,48,"ENTRY ml_prob < 0.51 | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,10,0.7127392550021125,0.4183698245569153,53,"ENTRY ml_prob < 0.51 | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,11,0.7198239629117821,0.34868568615388623,50,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT ((ma_spread(50,200) < 0.010 AND rsi(2) > 54.6) AND rsi(2) > 55.4)"
2,1,12,0.7198239629117821,0.41127342139919193,46,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT ((ma_spread(50,200) < 0.010 AND rsi(2) > 54.6) AND rsi(2) > 55.4)"
2,1,13,0.7198239629117821,0.2574567873259622,53,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT ((ma_spread(50,200) < 0.010 AND rsi(2) > 54.6) AND rsi(2) > 55.4)"
2,1,14,0.7455914166656521,0.4161986374251995,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,15,0.7455914166656521,0.38402724636565444,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,16,0.7455914166656521,0.09061480927308121,60,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,17,0.7455914166656521,0.32870570994306597,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,18,0.7455914166656521,0.30103220279892395,58,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,19,0.7455914166656521,0.42143050586053726,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,20,0.7455914166656521,0.4695501326566932,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,21,0.7455914166656521,0.32473799095126776,54,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,22,0.7455914166656521,0.15678003293900655,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.010 AND rsi(2) > 54.6)"
2,1,23,0.7480794820917425,0.3034440887267404,55,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.150) | EXIT (ma_spread(50,200) < 0.009 AND rsi(2) > 54.6)"
2,1,24,0.7497171530754847,0.2965863059013294,53,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.009 AND rsi(2) > 54.6)"
2,2,0,0.6787289193212573,-0.3013889512463967,60,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 58.5 AND ma_spread(50,200) < 0.010)"
2,2,1,0.6787289193212573,0.09715264147584263,59,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 58.5 AND ma_spread(50,200) < 0.010)"
2,2,2,0.6787289193212573,0.10275050978249206,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 58.5 AND ma_spread(50,200) < 0.010)"
2,2,3,0.682259895357485,0.21384505218923858,55,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,4,0.682259895357485,0.24069952237055867,55,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,5,0.682259895357485,0.3238676947575472,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,6,0.682259895357485,0.1767101681035865,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,7,0.682259895357485,0.30400404329262254,55,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,8,0.682259895357485,0.3970384168287927,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,9,0.682259895357485,0.3449093696185725,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,10,0.682259895357485,0.04684864234499301,53,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,11,0.682259895357485,0.18234240645333863,55,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,12,0.682259895357485,0.2503486819044427,55,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,13,0.682259895357485,0.3815599307280616,55,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,14,0.682259895357485,0.3677935684512964,58,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,15,0.682259895357485,0.3153369354370919,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,16,0.682259895357485,0.33546628027083186,58,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,17,0.682259895357485,0.2468933264886629,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,18,0.682259895357485,0.33218010099319656,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND ma_spread(50,200) < 0.010)"
2,2,19,0.6853742217491241,0.38185091541422234,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.009 AND rsi(2) > 56.2)"
2,2,20,0.6853742217491241,0.2569046607599732,55,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.009 AND rsi(2) > 56.2)"
2,2,21,0.6853742217491241,0.30234328670074184,58,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.009 AND rsi(2) > 56.2)"
2,2,22,0.6853742217491241,0.22038866957231368,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.009 AND rsi(2) > 56.2)"
2,2,23,0.6853742217491241,0.26464318146964694,54,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.009 AND rsi(2) > 56.2)"
2,2,24,0.6853742217491241,0.1595832122054009,55,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.009 AND rsi(2) > 56.2)"
2,3,0,0.6499219114530723,-0.28206587560137053,60,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (ma_spread(50,200) < 0.009 AND rsi(2) > 56.2)"
2,3,1,0.6714074587261073,-0.04574393863556068,60,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.13))"
2,3,2,0.6714074587261073,0.17177585728112554,60,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.13))"
2,3,3,0.6714074587261073,0.18879811479176148,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.13))"
2,3,4,0.6714074587261073,0.21147705866817063,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.13))"
2,3,5,0.6714074587261073,0.04100010209011472,60,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.13))"
2,3,6,0.6714074587261073,0.1453508355811532,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.13))"
2,3,7,0.6714074587261073,0.28637095487284825,59,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.13))"
2,3,8,0.6714074587261073,0.36824585678809846,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.13))"
2,3,9,0.6714074587261073,0.2179092791227437,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.13))"
2,3,10,0.6715515963438473,0.14498490246022105,56,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.12))"
2,3,11,0.6715515963438473,0.3843581921994642,57,"ENTRY (ml_prob < 0.56 OR mom(5) < -0.125) | EXIT (rsi(2) > 56.2 AND (ma_spread(50,200) < 0.010 AND vol(10) > 0.12))"
